-10.000,-3.406
-9.000,-3.067
-8.000,-2.728
-7.000,-2.388
-6.000,-2.047
-5.000,-1.706
-4.000,-1.365
-3.000,-1.024
-2.000,-0.682
-1.000,-0.341
0.000,0.000
1.000,0.341
2.000,0.681
3.000,1.021
4.000,1.361
5.000,1.699
6.000,2.037
7.000,2.374
8.000,2.711
9.000,3.046
10.000,3.380
