0.000,0.000
1.000,0.385
2.000,0.778
3.000,1.180
4.000,1.590
5.000,2.008
6.000,2.434
7.000,2.866
8.000,3.306
9.000,3.752
10.000,4.204
11.000,4.662
12.000,5.125
13.000,5.594
14.000,6.068
15.000,6.546
16.000,7.030
17.000,7.517
18.000,8.008
19.000,8.503
20.000,9.001
21.000,9.502
22.000,10.007
23.000,10.514
24.000,11.023
25.000,11.535
26.000,12.049
27.000,12.564
28.000,13.082
29.000,13.600
30.000,14.120
31.000,14.641
32.000,15.163
33.000,15.686
34.000,16.209
35.000,16.732
36.000,17.256
37.000,17.779
38.000,18.303
39.000,18.826
40.000,19.349
41.000,19.871
42.000,20.392
43.000,20.913
44.000,21.432
45.000,21.950
46.000,22.467
47.000,22.983
48.000,23.497
49.000,24.009
50.000,24.520
51.000,25.029
52.000,25.536
53.000,26.041
54.000,26.543
55.000,27.043
56.000,27.541
57.000,28.036
58.000,28.529
59.000,29.019
60.000,29.506
61.000,29.990
62.000,30.471
63.000,30.949
64.000,31.424
65.000,31.896
66.000,32.365
67.000,32.830
68.000,33.291
69.000,33.749
70.000,34.203
71.000,34.654
72.000,35.101
73.000,35.544
74.000,35.983
75.000,36.417
76.000,36.848
77.000,37.275
78.000,37.698
79.000,38.116
80.000,38.530
81.000,38.940
82.000,39.345
83.000,39.745
84.000,40.141
85.000,40.533
86.000,40.919
87.000,41.301
88.000,41.679
89.000,42.051
90.000,42.419
